	negtaive_h	ee	el	re	positive_h
SELL	-3.93961695238095	-3.76040328571429	-3.91677171428571	-3.89659157142857	-4.19495752857143
CPN1	0.273328715714286	0.530749507142857	0.523612357142857	0.304475564285714	0.320478158333333
DSP	-3.38592103809524	-4.11904092857143	-5.14721828571429	-4.50398035714286	-4.1297662202381
IGFBP3	-0.73662064047619	-0.784085642857143	-0.604195092857143	-0.591874821428571	-0.729994057428571
VCL	-4.93477859523809	-5.121329	-4.68310785714286	-5.31537928571429	-4.17534113095238
LBP	-2.0954604047619	-1.3506047	-1.78497014285714	-1.6572759	-1.73001961428571
ORM2	3.47556555952381	3.54643407142857	3.27875057142857	3.41877614285714	3.01560468571429
ITIH2	4.81851258333333	4.59143292857143	4.66992514285714	4.77287071428571	4.78410523809524
ITIH1	4.22822344047619	4.05750807142857	4.21744271428571	4.11352257142857	4.26880479047619
TYMP	-2.37762205119048	-3.4530845	-2.29847802857143	-2.2859908	-3.5962947902381
PZP	-0.252116126190476	-0.240997534285714	-0.166608817428571	-0.315706442857143	-0.221889169880952
C4BPB	-0.834636389761905	-1.09482604142857	-0.758064428571429	-0.967245142857143	-0.890389841190476
FLNA	-5.1195136547619	-5.03315542857143	-5.28405228571429	-4.59238321428571	-4.30693828809524
SCP2	-2.92418435714286	-1.61501252285714	-3.09784671428571	-2.26595857142857	-2.68691460952381
GPX3	-0.214057841666667	0.0480962792857143	0.0492812071428571	-0.288085821428571	-0.0832985095238095
CPN2	1.1395397952381	0.8904445	0.965406128571429	0.872239057142857	1.05589980833333
PROZ	-2.45580005	-2.1623561	-1.76217592857143	-2.12448114285714	-2.40584552190476
HV102	1.0951418952381	1.16814535714286	1.10506064285714	1.05397482857143	1.09294772190476
FBLN1	-0.0521869190476191	-0.07486321	-0.136614181428571	0.131719298571429	0.235991580619048
FBLN1.1	-3.05454851190476	-2.45017342857143	-2.727329	-2.90825514285714	-2.58162185952381
AZGP1	2.9510568452381	3.06530921428571	2.77966171428571	3.095608	2.3613639
ATP5A1	-4.35722579761905	-4.05142864285714	-4.167272	-4.55118114285714	-4.48693020714286
MSN	-3.77218321428571	-3.53555528571429	-3.73164314285714	-3.03041791428571	-3.69635590714286
MST1	-3.38989463321429	-3.15944585714286	-3.17422571428571	-3.47282871428571	-3.15498944761905
PON1	3.61538444047619	3.45474557142857	3.48537014285714	3.58631428571429	3.64343798809524
MAP4	0.27062184547619	0.0816806428571428	-0.165431724285714	-0.571848857142857	-2.16804188666667
CFP	-2.15195270238095	-1.88308248571429	-2.39620072857143	-2.19100418571429	-2.65380737904762
SERPINA4	0.619045885238095	0.902894335714286	0.726925228571429	1.30096287857143	0.820930371190476
PRDX2	-5.70002851190476	-5.648652	-5.37082928571429	-5.70340414285714	-5.04863277142857
SAA4	1.78787238333333	1.7025441	1.54337414285714	1.55047655714286	1.49534527952381
MYH9	-1.74854859690476	-2.08195410714286	-1.80973540571429	-3.10020285714286	-2.38558589095238
IGFALS	2.36724161904762	2.28427664285714	2.35161757142857	2.348082	2.54786561428571
SERPINF1	1.83225872619048	1.573245	1.80987171428571	1.65455375	1.88162048666667
CFHR2	-1.92194959166667	-1.61134471428571	-2.48330915714286	-2.39510051428571	-1.82191702392857
TAGLN2	-4.99950272619048	-5.32904978571429	-3.89519257142857	-4.61573114285714	-4.71495885
GP5	-3.34894177380952	-4.28941128571429	-3.52925328571429	-3.95572678571429	-3.24136665952381
ACAA2	-3.92071156071429	-3.42412328571429	-3.44246157142857	-4.23685978571429	-3.84637859047619
MCAM	-4.21859460714286	-4.3580185	-4.24965842857143	-4.07837821428571	-4.64772082857143
BTD	-2.39851285714286	-2.10586157142857	-2.092032	-2.30210742857143	-2.05252584047619
AFM	4.07279773809524	3.87494642857143	3.81334971428571	3.16455337142857	4.00509067380952
CAPZB	-4.35298329761905	-3.39757371428571	-4.246077	-4.14422835714286	-4.56893358333333
MASP1	-2.56338838095238	-2.07862735714286	-2.010218	-2.10285878571429	-2.07452060714286
COMP	-5.61060582142857	-4.862629	-5.03529442857143	-4.84066235714286	-4.9950402047619
SEPP1	-0.0495916307142857	-0.150125609142857	-0.0930195	0.0664122614285714	-0.296162381714286
CAMP	-4.23694480952381	-4.71050664285714	-4.412222	-4.23103642857143	-4.08238324761905
LUM	0.827512614285714	0.102256835714286	0.676973602857143	0.456480542857143	1.00794265685714
HNRNPM	-2.22874986666667	-3.03635164285714	-2.81986585714286	-2.76937721428571	-2.63117081428571
CRISP3	-2.73898566190476	-3.02430042857143	-3.48471571428571	-3.44875764285714	-3.85391740952381
APOC4	-2.62543220238095	-2.42795687142857	-2.21669942857143	-2.661852	-2.30809695
PLTP	-1.69463229285714	-1.98957614285714	-1.66849907142857	-1.47710928571429	-1.81960588666667
INHBC	-6.01880229761905	-5.42980264285714	-5.27873785714286	-5.487298	-5.49990718809524
LYZ	-3.98623863095238	-4.05335928571429	-4.22220014285714	-3.95642892857143	-3.9016043
B2M	-5.15716682142857	-4.92422814285714	-4.90001228571429	-4.43352385714286	-4.64457758095238
TPM4	-3.78286183333333	-4.54207471428571	-3.83914485714286	-4.77847221428571	-3.72441911904762
ACTA1	-5.34319798809524	-5.06601628571429	-5.02040471428571	-5.22130835714286	-4.62844900238095
HBB	2.36547675857143	1.62731281428571	2.38319414285714	1.791306	1.97624304285714
HBA1	2.49419571666667	1.60567002857143	2.34124914285714	1.7014964	1.80201660238095
GPLD1	0.511713730809524	0.304522725714286	0.313559821142857	0.614424477	0.529795531785714
LV321.1	-0.433003027380952	-0.678812429857143	-0.209426142857143	-0.615112029214286	-0.294643817738095
CFHR1	-1.91502764761905	-1.68285479285714	-2.4420273	-2.70365298571429	-2.34576146666667
KRT17	-3.62788069047619	-3.52566217142857	-4.07154785714286	-2.51313007142857	-4.38641865714286
HGFAC	-1.25808426666667	-1.04452867857143	-1.43801488571429	-0.430772931428571	-1.2593101147619
ITIH3	0.546086216547619	0.852698657142857	0.869697871428571	0.559172898571429	0.578389581428571
LGALS3BP	-1.81965176785714	-1.16185038428571	-1.58917678571429	-1.42840549571429	-1.99160973095238
EFEMP1	-1.05845064761905	-0.920619485714286	-0.197828971428571	-0.459118157142857	-1.14377115428571
MMRN1	-3.01342895238095	-3.83848535714286	-2.99074142857143	-3.56727357142857	-3.40855575952381
ILK	-3.58630472619048	-3.62189885714286	-3.51146771428571	-3.5034955	-3.31683246666667
APOF	-0.778457775238095	-0.633831135714286	-1.00050605714286	-1.18377931428571	-1.296751345
DYNC1H1	-3.22234275	-2.81054078571429	-2.93037585714286	-2.14351592857143	-2.41459268452381
MYBPC2	-4.97118082142857	-4.56289971428571	-4.49242257142857	-5.38227114285714	-4.79004488809524
HABP2	-1.77834519047619	-0.621839324285714	-1.05776825714286	-1.68242765	-0.927560876904762
ITIH4	4.14632036904762	3.94858264285714	4.04098028571429	4.01889735714286	3.84784598333333
ARHGAP19	-5.69845539285714	-4.89448207142857	-5.68818828571429	-5.00500921428571	-5.42417541190476
PCOLCE	-5.27959766666667	-5.63862707142857	-4.865516	-5.13795485714286	-5.17293201904762
PON3	-1.34231688333333	-1.08675291428571	-1.08929161428571	-1.31000192857143	-0.943727360476191
FCN2	-3.08503358333333	-2.55035305714286	-2.87483214285714	-3.07375014285714	-2.71547044761905
TGFBI	-2.54395727380952	-2.65540278571429	-2.75528014285714	-2.21064174285714	-2.37429871428571
ADIPOQ	-4.1357641452381	-4.30619592857143	-3.66553	-3.29458285714286	-3.80011869285714
ECM1	1.124276025	1.05190248642857	0.885792971428571	1.40149004285714	1.04221517285714
ACTBL2	-4.79110097619048	-4.98876778571429	-4.71084671428571	-3.86222278571429	-3.89949543333333
FRMPD1	-5.31140504761905	-4.83260657142857	-4.63017885714286	-5.15139785714286	-4.66234806190476
VASN	-2.49910354047619	-2.37823754285714	-2.57339071428571	-2.51801995	-2.51686158095238
PI16	-4.43676939285714	-4.16980985714286	-4.658537	-4.49362578571429	-4.04253100952381
NPHP3	-3.30616032142857	-3.56287457142857	-3.49454214285714	-3.58829771428571	-3.40449081666667
SLFN11	-3.12172955952381	-2.53471863214286	-2.348106	-2.64892869428571	-2.77190425238095
FERMT3	-5.5215968452381	-4.81673085714286	-5.26024942857143	-5.19098035714286	-4.42808950476191
PSTK	-5.71484076190476	-5.65316085714286	-5.22058442857143	-5.83821428571429	-5.58419620714286
GPR116	-1.38441761428571	-1.36749574285714	-1.33043798571429	-2.1614831	-1.93886956904762
ABCF1	-1.21609696666667	-1.95115584285714	-2.50721347142857	-1.82905329571429	-2.37314179404762
TTN	-2.03375992619048	-4.06412342857143	-2.53892242857143	-1.51993885714286	-2.66530073571429
CTTNBP2	-4.51056273809524	-4.6597185	-4.17670002857143	-3.76881187142857	-5.12619810952381
CFHR4	-4.13142025	-4.573872	-4.89221914285714	-4.20229928571429	-4.0438571452381
FAM3C	-5.30130026190476	-5.306944	-5.243521	-5.09868364285714	-5.5319876
NUP205	-2.57042445	-2.2425355	-1.71184837142857	-2.02020775714286	-2.28966427619048
RYR2	-3.3754350547619	-2.21665897857143	-2.57292842857143	-2.32007341	-2.60367001904762
PRG4	-3.16833082142857	-2.66765057142857	-2.88421285714286	-2.59942071428571	-2.5905537547619
PRG4.1	-2.13506594761905	-1.27255035714286	-1.83557014285714	-1.522637	-2.38252521761905
CPB2	0.104692147380952	0.175507815714286	0.244687181428571	0.107049426428571	0.274665171904762
CNDP1	-1.83195388571429	-1.20255255714286	-1.25875097142857	-0.952082085714286	-1.12693101452381
SCLT1	-5.42821946428571	-4.95206471428571	-5.40558457142857	-4.99262785714286	-5.43428281904762
PGLYRP2	1.70978487619048	1.79247714285714	1.818663	1.87141778571429	1.8690861452381
CDK5RAP2	-5.0947648452381	-4.74366878571429	-4.29670928571429	-4.54416642857143	-5.05505150238095
OLFM1	-4.39479792857143	-3.90867621428571	-4.56467928571429	-3.95217771428571	-4.21946531666667
SH3GL3	-2.02204271428571	-1.8698095	-1.91167828571429	-2.574375	-2.50889031190476
COLEC11	-4.95872161904762	-4.55012935714286	-4.82831614285714	-4.94912392857143	-4.68586342142857
CFHR5	-3.01427132142857	-2.439158	-2.67715742857143	-3.30687564285714	-3.09560638571429
CDHR5	0.00692314559523811	0.190113935142857	-0.0753499014285714	0.0580342857142857	0.0749573947619048
IL1RAP	-4.9095	-4.36722328571429	-4.72262357142857	-4.72214921428571	-4.95018275714286
IL1RAP.1	-5.06182370238095	-4.60806257142857	-4.70138157142857	-4.64877414285714	-5.0278633
INPP5E	-3.51189144285714	-3.336998	-4.02929885714286	-3.01386957142857	-3.8477334
C1RL	-0.303906445238095	-0.819117657142857	-0.0747302714285714	-0.777251135714286	-0.735745422857143
FETUB	0.0540658023809524	0.221123760714286	0.347266514285714	0.226107335714286	0.0461282671428572
PCYOX1	-3.74242711904762	-4.01725764285714	-3.54621442857143	-3.33502492857143	-3.67523415
SERPINA10	-1.95454745238095	-1.915691	-1.72439314285714	-2.2053432	-2.13064681428571
MAN2B2	-1.67958426190476	-1.91800604285714	-2.15009257142857	-3.42445089285714	-2.02049829547619
ATP11B	-1.52235194880952	-1.43488430714286	-1.48216485714286	-1.49536822857143	-1.52966584761905
TLN1	-3.3998434047619	-4.58568291428571	-3.06808514285714	-4.30606957142857	-3.54232472857143
AFG3L2	-3.74342045238095	-4.00177642857143	-3.897385	-4.85589507142857	-4.13860558333333
LYVE1	-3.49980253571429	-3.81118607142857	-3.57038871428571	-3.83993007142857	-3.64314720476191
FCGBP	-2.66777119761905	-2.01312034285714	-2.53832104285714	-2.56626131428571	-2.39378022380952
ZNF10	-4.54997991666667	-5.342687	-5.09000657142857	-5.06365828571429	-4.65824743095238
FAM161B	-5.66698658333333	-5.55305935714286	-4.37800371428571	-4.62256057142857	-4.44927239285714
pHILIC_298.1139_4.7	15.4795948768404	15.9209893452048	15.4946635675443	15.8248931997601	15.469170059085
pHILIC_170.0923_8.5	20.6067052584528	20.6774154349671	20.5115305685666	20.6165752738043	20.647056711735
nHILIC_181.0367_6.8	19.7812660296742	19.6520546808584	19.6485388175318	20.1038850154434	19.8109176902192
nHILIC_204.9811_1.1	17.6652820251486	15.0956911244689	15.869675403961	18.1566562770784	17.448012287565
nHILIC_481.244_5.2	15.9188035501673	15.9668452217023	15.0045760146156	15.8076842877582	15.8925193918033
nRPLC_383.1535_7.6	19.4460710177114	19.5267878322031	19.5438323471227	19.4584760842903	19.4716108263458
pHILIC_104.0705_8.1	17.4253044810294	17.362555487954	17.2694076855789	17.1009664033913	17.3903954618603
nHILIC_188.0023_1.6	18.4192690939937	19.7237974403866	18.3643675374934	19.1983407078303	18.921245032754
nRPLC_151.04_2.3	13.8310884395517	14.1857883859515	13.9442472141095	14.9988708502676	14.3836182664846
pRPLC_100.0756_1.2	17.4273786905337	17.1580370648858	17.0892345308131	16.7836197111238	16.9859404308527
nHILIC_133.0506_2.3	16.208296109585	15.7189473800833	16.1484118961575	17.2482566329557	16.4579389574553
nRPLC_149.0607_4.6	15.9704705706686	16.7314433168132	16.5204217699652	16.7176385729325	16.5596265542264
nHILIC_179.0348_2.2	15.938663714754	16.1813155219964	15.7048704759979	15.6505606875626	15.8525119701696
nRPLC_203.002_1.9	17.4333459499465	18.1655284622114	17.7863682618955	17.9088916330046	18.0330300343315
nHILIC_197.0679_1.4	20.7667139569833	20.7166927940299	20.1646608483379	20.6968733858494	20.6710618536184
nHILIC_128.0352_7.6	22.618901610253	22.7148598529637	22.5720041961768	22.78973304937	22.5124288521935
nRPLC_371.1881_9.5	15.5638823897085	15.5897038277245	15.4411446331311	15.4375761782746	15.5123123919327
nRPLC_467.2636_8.4	12.130863363744	12.522325821046	11.9681133846477	12.381562216672	12.2529109548192
nRPLC_429.3008_10.3	18.6867441788697	18.8925892104906	18.8690660109645	18.7365060107886	18.869688295379
pHILIC_269.1239_8.3	17.5351456198436	17.7409084882545	17.4081726634582	17.538689609918	17.5568755076579
pHILIC_203.1388_8.9	14.8817550471928	15.9535972725546	14.1615045914685	15.6927876923547	15.6278283188367
pHILIC_178.0532_7.5	16.3702971407685	16.8171154516383	15.0361114942643	16.2884612062365	16.0753133475711
pRPLC_265.1184_2.6	19.2154950906191	19.9824532488072	19.3426673219137	19.2592333262049	19.5596274203624
nHILIC_224.0617_4.8	19.8477438848514	20.1497846476894	19.9329394492893	20.0088489513293	19.9194228763791
nRPLC_465.2489_8.6	16.3646036927804	16.4565746058965	16.1804510605537	16.2919253349355	16.340368530977
nRPLC_369.1741_9.5	21.2113047015739	21.2923595674906	21.2162377481416	21.1362767660652	21.3013504972221
nHILIC_151.0611_5.4	16.9261228512345	16.9530402820557	16.6119630852846	16.978311567093	16.6993153931566
nHILIC_165.0405_8.5	18.9768579413775	18.7687383595943	18.7719305242081	19.0509091890268	18.9585037187045
nHILIC_247.057_11.8	15.9705825344914	16.1365443473645	16.3288871067067	15.9459726259783	15.995291725544
nHILIC_261.0725_10.7	20.5402900490501	20.7434990616737	20.5075309513788	20.4577948741417	20.6047875882777
pHILIC_160.0967_7.5	18.4498532955101	19.241157422039	18.9260053574271	18.8400077643788	18.4093159610183
pHILIC_585.2694_4.9	17.3004612507071	17.6329679412334	17.4819495837588	18.6646695035777	18.1227667839357
pHILIC_583.2539_5.3	19.9120788455374	20.1833575387925	20.2371760020561	19.8635609031606	19.5918133309513
nHILIC_87.045_4.2	16.7798266005224	16.8847574658729	16.7696910621319	16.6907110991643	16.7359588728917
nHILIC_188.9862_0.9	15.4945560936852	18.8751546514808	16.9988619190874	19.2677539047634	18.9965433831641
nRPLC_391.2856_9.8	18.5067129965726	18.9316779833445	18.7680072694852	18.5860570846426	18.4358139070499
nHILIC_512.2684_5.7	18.892507154816	19.1135461661657	18.5398883626309	18.5033705594877	18.3372782992202
nRPLC_448.3069_9.4	20.7112612340906	20.3610193698272	20.2481468064685	20.6622390831291	20.5025991414692
nRPLC_407.2804_9.2	16.2713116331082	16.090639026615	16.1670165438077	15.6653683536265	16.0586418527918
nRPLC_204.0666_4.3	15.4208300736493	16.1257302854099	15.7343921133058	15.5485903505401	15.9797014981862
pRPLC_169.0971_1.6	15.1167746482136	15.4720786740217	15.0335728607479	15.395009729591	15.0903915526689
pHILIC_179.0484_7.4	16.7160444028044	16.7383956936082	16.3413212941677	16.5428338723561	16.5257064056498
nHILIC_217.0651_5	20.1990385281166	20.0263669988121	19.7401561751826	19.9962135692312	20.2812756227142
nHILIC_425.0806_12.4	17.8234519409492	17.5058144790135	16.3709328334756	17.7469860187505	17.5844505569701
nRPLC_367.1585_8.9	22.8497107074634	22.730567628608	22.7314663402275	22.672801870706	22.8627659839618
pRPLC_277.0384_5.1	14.8429366020892	14.6353329914723	14.6835789785284	14.6664370676079	14.5159830573483
nRPLC_415.3217_11.4	18.1759959631232	18.3706159242397	18.3691591208378	18.1035487129562	18.2899096338158
nHILIC_121.0505_3.5	16.5617146887255	16.7006987443451	16.3471262728454	16.5047024940687	16.4512721425843
nHILIC_238.0929_7.3	18.2824205908802	18.4724913514958	18.0690503779964	18.4518196018285	18.1618497884768
nHILIC_131.0349_5.1	17.664032990738	17.9428784596905	17.7113447429777	17.6009696150944	17.5432832282196
nRPLC_243.0331_5.4	13.8972460435237	13.6676528527857	13.1754569566966	13.3461873699308	12.740397577618
pHILIC_309.1649_15.6	17.8851424569097	18.4271018701116	18.1851326315692	18.2498646366332	18.0113509361357
nRPLC_263.1289_6.8	11.3968840364259	11.1279794051067	10.9366741679212	12.4095398199792	12.4467401908743
nRPLC_283.1088_9.6	17.1535172045781	17.3316075131281	17.444025280577	17.159256415167	17.1796058478845
pRPLC_295.1292_1.3	15.0779353791912	15.2515748040224	15.1472389388279	15.127724395431	15.1116037825431
pHILIC_249.1078_10.4	20.7015688539047	21.3423142269338	19.4981543868427	19.0445072691624	21.2779183682239
nRPLC_153.0193_2.1	15.6475980190115	16.3809037746196	15.9137095780831	16.0754762164561	15.9214100558021
nHILIC_202.1197_13.3	16.3566368714313	16.6058363980781	16.4497636274234	16.4794454840632	16.4922621632999
nRPLC_464.3015_8.8	17.3509422146604	17.6484586647949	17.37346988438	17.4632931877032	17.2561230645947
pHILIC_189.1345_14.4	19.9714343239527	20.0037102487904	19.8273527644531	19.8982653176273	19.9540983320447
pHILIC_158.1174_6.2	19.3930637253203	19.4658606633179	19.1276642287556	19.2014151141429	18.6007387338674
nHILIC_103.04_4.6	22.8688146416058	22.8524536962362	22.736360799411	22.4740984634739	22.7487169301839
nHILIC_194.0458_4.6	16.0192662639356	15.9406347145755	15.3366276550101	15.6383891312381	15.1163849538958
pHILIC_157.0607_8.3	16.5049500916774	16.6087846372667	16.3968118598174	16.5463239601693	16.5329088946082
nHILIC_132.0302_8.3	16.3601766738655	16.3565766578125	16.0862235543342	16.2753861207718	16.1673430566623
nHILIC_302.1148_6.5	14.844078304204	14.6346511432341	15.2750247278169	15.8794114420713	14.5358421797522
pHILIC_146.0811_7.5	19.1769585015639	18.5655416927356	18.8393604956139	19.2916865039548	19.3342497961996
nRPLC_117.0557_0.6	18.9381326131757	18.9066799236113	18.974297468829	18.8897980627811	19.0288593373951
nHILIC_274.1407_12.3	18.079460920218	18.0779959994521	18.0425508879936	17.873093306041	17.9993108509787
nHILIC_235.0723_6.5	16.9783499052904	17.1801980789809	17.2434872018742	17.3506745246776	16.8970088062977
nRPLC_511.3039_10.3	15.4129267693313	15.5686593948794	15.6600891037762	15.4227875072902	15.5832916362677
nRPLC_230.9968_4.1	12.2200242441739	12.2785664508042	11.2942291395055	12.5464504003664	12.6725877303818
nRPLC_299.2228_9.3	13.8043012206436	13.9556633799863	13.7376872755625	13.812516648175	13.8686818622611
nRPLC_315.2541_9.4	15.4061435346973	15.6172970547365	15.6089753525516	15.3450310923537	15.5757266639196
nRPLC_327.2538_10.5	13.4022234394908	13.7990235138654	13.6189961066749	14.2796873399958	13.9042837898026
pRPLC_359.3154_11	21.3006591281972	21.6998479986824	21.843698706622	21.2518624743706	21.7229580093674
nRPLC_355.2852_11	14.0486516085769	14.7251958679964	14.439646314963	14.6777551327727	14.398559772204
nRPLC_351.254_10.3	15.2780861611453	15.4379805385249	15.4565961447173	15.7030150694583	15.7352150181787
nRPLC_385.332_10.8	13.1198432687147	13.8680331200388	13.6414643985776	13.5553535000227	13.6930810185057
nRPLC_377.2696_10.5	15.6366022335453	15.7510634277343	15.7199885762344	15.6943771883942	15.5837773475557
nRPLC_375.254_10.2	14.4386082760126	14.4874064635576	14.549339780271	14.3630660904687	14.6681328546661
nRPLC_409.3322_11.2	14.1165881663909	14.2238596499245	14.2911870071336	14.2964696973402	14.4229307899817
nRPLC_441.3947_11.3	16.7959388089224	17.089602974875	17.2033621487284	16.8698794855715	16.9340456824433
nRPLC_439.3792_11.1	15.5088282518722	15.7570207376535	15.7940718914188	15.563977458254	15.5315230794926
pHILIC_280.1384_8	16.5788428330145	16.9070139390765	16.6579846725658	16.7075687989719	16.3916288057001
pHILIC_212.1026_7.4	16.0869696285637	16.4213313972339	16.3661314867092	16.0041943860542	16.336301967393
nHILIC_160.0615_7.2	16.4258619039912	16.1111563316109	16.6514865193019	16.121168160609	16.1585673868403
pHILIC_130.0863_6.6	20.7807624267975	20.9169000157682	20.7340342218829	20.6946833053079	20.7680369884595
pRPLC_153.0658_1.2	18.7414675692485	18.7130076607134	18.523924700967	18.4303054919442	18.4112620892537
pHILIC_282.119_6.7	18.9298163543567	19.1997691013763	18.8778993754831	18.9523332934836	18.8883369449754
pRPLC_312.1305_2.8	14.345580686643	14.6068272044039	14.3227724223742	14.3580120698055	14.3037826109259
nRPLC_411.127_3.6	14.2557055757703	14.4758481573961	14.3075394944699	14.3039376459005	14.3645294434016
pRPLC_310.3104_11.1	16.3139795823271	17.1331224794006	17.4914173627551	16.3707580720537	17.709096212139
nHILIC_287.052_8.1	16.4837836044367	16.6437549877824	16.4502120018647	16.5498921415575	16.5633858228764
nHILIC_88.988_11	16.1567796077306	17.5883132892467	17.0356423543997	17.496305595956	17.2497116492259
nRPLC_283.0822_2.4	13.8091467946315	16.0042684695882	15.3112725565799	14.715609247884	15.6115429699201
nRPLC_187.007_2.3	23.5891005714938	24.3111763119534	23.820059119341	23.9877795496574	24.0704032240501
nRPLC_312.2546_10.4	13.6483037828276	13.6618098130164	13.8685272132169	13.4053478596627	13.7868555380924
pRPLC_181.0718_3.1	20.3594374637615	20.4559689047961	19.8586332570989	20.6027255958604	20.2626643960399
pHILIC_732.5525_5.1	18.5330017508755	20.5210931845502	20.8225037803735	21.6362286378083	20.5492567802218
pHILIC_746.5694_5.1	17.0116287956626	18.5192297970879	18.4443515251888	19.6078948233656	18.3808286913193
pHILIC_740.522_4.4	20.296464074747	20.1834284737646	20.0925697218149	20.4763089367247	20.5416526231813
pHILIC_758.5668_5.1	22.4838331574095	25.6445209415485	25.8448596059217	26.1849288473908	25.7044548392314
pHILIC_754.5367_5.1	15.2811937558786	16.5193170082304	18.0483242162674	17.8412917830098	16.4717751785537
pHILIC_772.5828_5.1	17.8921948465173	20.0456561977853	20.103557660346	20.6848369331161	19.9506974918083
pHILIC_768.5548_4.4	21.7334637520366	21.5463354425752	21.6258625937813	21.6565081494215	21.7932949323241
pHILIC_786.5972_5.1	21.6210045223721	24.5232170888484	24.7505135836387	25.1408813178839	24.6362659981205
pHILIC_782.5665_5.1	21.5924880190894	24.7117432405385	24.9779645002718	25.1034043143532	24.5675951954378
pHILIC_778.5358_5.1	14.6503310290075	16.1958739255835	16.3050496006736	17.1440992990919	15.9101898918718
pHILIC_792.5536_4.5	20.0914503331116	19.8824940727482	20.0030891932805	19.9671210669225	20.1374329417393
pHILIC_810.597_4.8	24.6373793776289	23.7281809788713	24.7206852226019	24.2647625874652	24.6345918517181
pHILIC_806.567_4.8	24.1379972543031	23.2575451646642	24.2702556003654	23.6426361098957	24.1266540292225
pHILIC_834.5972_4.7	22.5103208323791	22.2340246185734	22.7281454158907	22.2166765107381	22.6032794599972
pHILIC_742.5724_5.1	17.1718645629556	19.3389518801407	19.507242585197	20.0633802608578	19.4574874834045
pHILIC_738.5403_4.4	17.3251177007124	17.286205798053	16.9142757209	17.6512644533837	17.821510158092
pHILIC_764.5577_5	13.1027165322429	15.4417900919218	15.1762533446886	15.7098819462766	15.1267177161972
pHILIC_790.5707_2	18.9291167956616	16.378079308794	18.7030369044823	15.6474683073031	16.8722503669716
pHILIC_816.5884_5	14.3323357046511	16.2670498827276	16.5259054070465	16.2530043686	15.8272298441176
pHILIC_850.6644_5	18.1178232869167	18.0055243196669	18.098027333724	18.1172978881679	17.6440097301305
nHILIC_716.5258_4.7	16.2927846252051	15.7334437039707	16.3834441994836	16.5193832717601	16.5297113286561
pHILIC_716.5208_3.9	19.9651874780604	19.7791600921232	19.8468071462775	20.125427731061	20.2485726499683
nHILIC_742.5417_4.6	22.2208674448971	22.0065512605328	22.1540367620518	22.1334956908833	22.4456281985861
nHILIC_740.525_4.5	18.0032743807986	17.8045548397747	17.9096169792148	18.0638040079319	18.2842505699111
nHILIC_738.511_4.5	18.7422685037847	18.6911344272444	18.7859275627629	18.7300822822511	18.9344522211883
pHILIC_738.5049_3.9	15.9503504940427	16.4009403752713	15.7985061763129	17.0984001187378	16.5109922290807
pHILIC_764.5217_4.2	20.7641557683589	20.7526732095849	20.7695208066668	21.0859831109	21.1031435290271
nHILIC_700.5312_4.5	15.5516769005097	15.0757732496541	15.1634104601378	14.9129020464344	16.0385317258633
pHILIC_728.5563_4.5	19.4238081090541	19.3532513241414	19.0810344262972	19.6521805711039	19.9052969407736
nHILIC_724.5298_4.4	18.340161115572	18.2019134031613	18.0308387578076	18.2844629475958	18.7528507213453
pHILIC_724.5254_4.4	21.0134207416806	21.0296794134824	20.8574663548837	21.0872450963779	21.4625645215872
pHILIC_722.5093_4.2	15.5962309588875	15.7592689822246	15.3903187993095	16.5316779987882	17.367417853002
pHILIC_752.5554_4.3	21.9899412813696	21.8618603237681	21.7059467958205	21.9647543026125	22.1551358681386
pHILIC_750.5399_3.1	17.678116486223	21.2764589470498	21.3665828780174	20.6369664355175	21.4169124687731
nHILIC_746.5159_4.2	19.4988650151055	19.5175513080969	19.3851777388046	19.3506954180246	19.875396335039
pHILIC_776.5554_3	17.2492810780641	20.6215689517301	20.3226465028721	19.6717519382541	20.2158999938088
nHILIC_777.5678_4.3	18.1558077226612	17.8400396338867	17.6685977809401	17.8715394488304	18.4548927542005
nRPLC_172.9914_0.9	20.9879275387593	21.0626347995756	21.0831380007557	20.9741628255536	20.7909502324529
pRPLC_313.1548_3.5	14.1786665478341	14.2588257419634	14.0875772736538	14.2067199850362	13.9921552068022
nRPLC_163.0765_7.4	15.8461369965458	15.7015925749198	15.712809645615	15.4769753594248	15.9341745341569
nRPLC_165.0556_2.3	15.4492734540465	15.6630996833542	15.5848077217365	15.5457482025712	15.5542073205526
nHILIC_835.537_5.2	18.4957949099026	18.0912196452269	18.1550778427347	18.0764154985512	18.4850065071615
nHILIC_833.5227_5.2	18.9690640389162	18.499509520657	18.6776443809005	18.6370647420879	18.9862087275966
nHILIC_969.5442_9.2	16.5019446846581	16.6538455960311	15.9210075642381	16.1443775377563	16.0201886080416
nRPLC_495.2962_9.1	14.5092123504991	15.042413543663	14.5909807344691	14.1443604252845	14.4296079382585
nRPLC_397.2054_9.6	19.7403183623548	20.0372902684103	19.8073019197273	19.6495315032564	19.7211340081602
nRPLC_395.1897_10	15.7759021806765	15.8466850231925	15.5163143743861	15.7054897161279	15.3929442109893
pHILIC_219.0795_5	19.6871588750115	19.5274241597579	19.314205182906	19.5551471904924	19.842609121104
pHILIC_229.1181_10.9	18.2341001989577	18.5353944581751	18.2582141957056	18.392323560289	18.3189802799158
