"","to_taxa","from_taxa","from","to","cor","from_class","to_class","p_value","p_value_adjust","name","from_Kingdom","from_Phylum","from_Class","from_Order","from_Family","from_Genus","from_Species","to_Kingdom","to_Phylum","to_Class","to_Order","to_Family","to_Genus","to_Species","compare"
"1824","OTU_14","OTU_41","oralOTU_41","oralOTU_14",0.347243743051732,"oral","oral",0,0,"oralOTU_14_oralOTU_41","Bacteria","Firmicutes","Negativicutes","Veillonellales","Veillonellaceae","Megasphaera","micronuciformis","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Schaalia","Unclassified_Schaalia","within"
"1825","OTU_14","OTU_981","oralOTU_981","oralOTU_14",0.192043282056671,"oral","oral",0,0,"oralOTU_14_oralOTU_981","Bacteria","Actinobacteria","Coriobacteriia","Eggerthellales","Eggerthellaceae","Slackia","exigua","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Schaalia","Unclassified_Schaalia","within"
"1826","OTU_14","OTU_80","oralOTU_80","oralOTU_14",0.692041232579069,"oral","oral",0,0,"oralOTU_14_oralOTU_80","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinomyces","graevenitzii","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Schaalia","Unclassified_Schaalia","within"
"1827","OTU_14","OTU_49","skinOTU_49","skinOTU_14",0.384938022791758,"skin","skin",0,0,"skinOTU_14_skinOTU_49","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillales_Incertae_Sedis_XI","Gemella","Unclassified_Gemella","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Schaalia","Unclassified_Schaalia","within"
"1828","OTU_14","OTU_17","oralOTU_17","oralOTU_14",0.492681986930404,"oral","oral",0,0,"oralOTU_14_oralOTU_17","Bacteria","Campilobacterota","Campylobacteria","Campylobacterales","Campylobacteraceae","Campylobacter","concisus","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Schaalia","Unclassified_Schaalia","within"
"1829","OTU_14","OTU_53","oralOTU_53","oralOTU_14",-0.43906778917271,"oral","oral",0,0,"oralOTU_14_oralOTU_53","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Capnocytophaga","Unclassified_Capnocytophaga","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Schaalia","Unclassified_Schaalia","within"
"1830","OTU_14","OTU_63","oralOTU_63","oralOTU_14",0.503389322341351,"oral","oral",0,0,"oralOTU_14_oralOTU_63","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Oribacterium","sinus","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Schaalia","Unclassified_Schaalia","within"
"1831","OTU_14","OTU_31","oralOTU_31","oralOTU_14",0.455702132600013,"oral","oral",0,0,"oralOTU_14_oralOTU_31","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Micrococcaceae","Rothia","mucilaginosa","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Schaalia","Unclassified_Schaalia","within"
"1832","OTU_14","OTU_51","skinOTU_51","skinOTU_14",0.25693401739461,"skin","skin",0,0,"skinOTU_14_skinOTU_51","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Unclassified_Lachnospiraceae","Unclassified_Lachnospiraceae","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Schaalia","Unclassified_Schaalia","within"
"1833","OTU_14","OTU_69","oralOTU_69","oralOTU_14",-0.37655560399239,"oral","oral",0,0,"oralOTU_14_oralOTU_69","Bacteria","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Unclassified_Pasteurellaceae","Unclassified_Pasteurellaceae","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Schaalia","Unclassified_Schaalia","within"
"1834","OTU_14","OTU_275","oralOTU_275","oralOTU_14",0.283245332111293,"oral","oral",0,0,"oralOTU_14_oralOTU_275","Bacteria","Actinobacteria","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Alloscardovia","omnicolens","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Schaalia","Unclassified_Schaalia","within"
"1835","OTU_14","OTU_414","oralOTU_414","oralOTU_14",-0.24830724822383,"oral","oral",0,0,"oralOTU_14_oralOTU_414","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Unclassified_Flavobacteriaceae","Unclassified_Flavobacteriaceae","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Schaalia","Unclassified_Schaalia","within"
"1836","OTU_14","OTU_207","oralOTU_207","oralOTU_14",-0.430608323154566,"oral","oral",0,0,"oralOTU_14_oralOTU_207","Bacteria","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Aggregatibacter","segnis","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Schaalia","Unclassified_Schaalia","within"
"1837","OTU_14","OTU_17","skinOTU_17","skinOTU_14",0.30005670440377,"skin","skin",0,0,"skinOTU_14_skinOTU_17","Bacteria","Campilobacterota","Campylobacteria","Campylobacterales","Campylobacteraceae","Campylobacter","concisus","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Schaalia","Unclassified_Schaalia","within"
"1838","OTU_14","OTU_811","oralOTU_811","oralOTU_14",0.183974964679736,"oral","oral",0,0,"oralOTU_14_oralOTU_811","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Eggerthia","catenaformis","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Schaalia","Unclassified_Schaalia","within"
"1839","OTU_14","OTU_58","oralOTU_58","oralOTU_14",0.46335466642739,"oral","oral",0,0,"oralOTU_14_oralOTU_58","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Atopobiaceae","Lancefieldella","Unclassified_Lancefieldella","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Schaalia","Unclassified_Schaalia","within"
"1840","OTU_14","OTU_83","oralOTU_83","oralOTU_14",-0.294140681754416,"oral","oral",0,0,"oralOTU_14_oralOTU_83","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Weeksellaceae","Unclassified_Weeksellaceae","Unclassified_Weeksellaceae","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Schaalia","Unclassified_Schaalia","within"
"1841","OTU_14","OTU_18","skinOTU_18","skinOTU_14",0.435114810440173,"skin","skin",0,0,"skinOTU_14_skinOTU_18","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium","Unclassified_Fusobacterium","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Schaalia","Unclassified_Schaalia","within"
"1842","OTU_14","OTU_37","skinOTU_37","skinOTU_14",-0.382645429704393,"skin","skin",0,0,"skinOTU_14_skinOTU_37","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Unclassified_Phocaeicola","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Schaalia","Unclassified_Schaalia","within"
"1843","OTU_14","OTU_65","skinOTU_65","skinOTU_14",0.477276224131245,"skin","skin",0,0,"skinOTU_14_skinOTU_65","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnoanaerobaculum","Unclassified_Lachnoanaerobaculum","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Schaalia","Unclassified_Schaalia","within"
"1844","OTU_14","OTU_1656","oralOTU_1656","oralOTU_14",0.234527697066958,"oral","oral",0,0,"oralOTU_14_oralOTU_1656","Bacteria","Synergistetes","Synergistia","Synergistales","Synergistaceae","Fretibacterium","Unclassified_Fretibacterium","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Schaalia","Unclassified_Schaalia","within"
"1845","OTU_14","OTU_2745","oralOTU_2745","oralOTU_14",0.19923226679378,"oral","oral",0,0,"oralOTU_14_oralOTU_2745","Bacteria","Actinobacteria","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Arachnia","Unclassified_Arachnia","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Schaalia","Unclassified_Schaalia","within"
"1846","OTU_14","OTU_438","oralOTU_438","oralOTU_14",0.315196316055522,"oral","oral",0,0,"oralOTU_14_oralOTU_438","Bacteria","Proteobacteria","Betaproteobacteria","Neisseriales","Neisseriaceae","Kingella","oralis","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Schaalia","Unclassified_Schaalia","within"
"1847","OTU_14","OTU_15","oralOTU_15","oralOTU_14",-0.447010184511477,"oral","oral",0,0,"oralOTU_14_oralOTU_15","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Porphyromonas","Unclassified_Porphyromonas","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Schaalia","Unclassified_Schaalia","within"
"1848","OTU_14","OTU_63","skinOTU_63","skinOTU_14",0.346992253796848,"skin","skin",0,0,"skinOTU_14_skinOTU_63","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Oribacterium","sinus","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Schaalia","Unclassified_Schaalia","within"
"1849","OTU_14","OTU_113","oralOTU_113","oralOTU_14",0.481602244142582,"oral","oral",0,0,"oralOTU_113_oralOTU_14","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiales_Incertae_Sedis_XIII","Mogibacterium","Unclassified_Mogibacterium","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Schaalia","Unclassified_Schaalia","within"
"1850","OTU_14","OTU_10","skinOTU_10","skinOTU_14",0.365758909709454,"skin","skin",0,0,"skinOTU_10_skinOTU_14","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Unclassified_Streptococcus","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Schaalia","Unclassified_Schaalia","within"
"1851","OTU_14","OTU_31","skinOTU_31","skinOTU_14",0.565060916999891,"skin","skin",0,0,"skinOTU_14_skinOTU_31","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Micrococcaceae","Rothia","mucilaginosa","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Schaalia","Unclassified_Schaalia","within"
"1852","OTU_14","OTU_68","oralOTU_68","oralOTU_14",0.58792745005013,"oral","oral",0,0,"oralOTU_14_oralOTU_68","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Solobacterium","moorei","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Schaalia","Unclassified_Schaalia","within"
"1853","OTU_14","OTU_151","oralOTU_151","oralOTU_14",0.219675000840998,"oral","oral",0,0,"oralOTU_14_oralOTU_151","Bacteria","Actinobacteria","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Unclassified_Bifidobacterium","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Schaalia","Unclassified_Schaalia","within"
"1854","OTU_14","OTU_32","skinOTU_32","skinOTU_14",0.452944588663209,"skin","skin",0,0,"skinOTU_14_skinOTU_32","Bacteria","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Unclassified_Carnobacteriaceae","Unclassified_Carnobacteriaceae","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Schaalia","Unclassified_Schaalia","within"
"1855","OTU_14","OTU_65","oralOTU_65","oralOTU_14",0.419625982305244,"oral","oral",0,0,"oralOTU_14_oralOTU_65","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnoanaerobaculum","Unclassified_Lachnoanaerobaculum","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Schaalia","Unclassified_Schaalia","within"
"1856","OTU_14","OTU_21","skinOTU_21","skinOTU_14",0.45526429188832,"skin","skin",0,0,"skinOTU_14_skinOTU_21","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","Leptotrichia","Unclassified_Leptotrichia","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Schaalia","Unclassified_Schaalia","within"
"1857","OTU_14","OTU_51","oralOTU_51","oralOTU_14",0.353203018712845,"oral","oral",0,0,"oralOTU_14_oralOTU_51","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Unclassified_Lachnospiraceae","Unclassified_Lachnospiraceae","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Schaalia","Unclassified_Schaalia","within"
"1858","OTU_14","OTU_166","oralOTU_166","oralOTU_14",0.282946727396358,"oral","oral",0,0,"oralOTU_14_oralOTU_166","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Delftia","Unclassified_Delftia","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Schaalia","Unclassified_Schaalia","within"
"1859","OTU_145","OTU_2700","skinOTU_2700","skinOTU_145",-0.241545422931014,"skin","skin",0,0,"skinOTU_145_skinOTU_2700","Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Hymenobacteraceae","Hymenobacter","deserti","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Klebsiella","Unclassified_Klebsiella","within"
"1860","OTU_15","OTU_83","oralOTU_83","oralOTU_15",0.64606828171119,"oral","oral",0,0,"oralOTU_15_oralOTU_83","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Weeksellaceae","Unclassified_Weeksellaceae","Unclassified_Weeksellaceae","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Porphyromonas","Unclassified_Porphyromonas","within"
"1861","OTU_15","OTU_359","oralOTU_359","oralOTU_15",0.263055812086064,"oral","oral",0,0,"oralOTU_15_oralOTU_359","Bacteria","Firmicutes","Clostridia","Clostridiales","Peptostreptococcaceae","Peptoanaerobacter","Unclassified_Peptoanaerobacter","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Porphyromonas","Unclassified_Porphyromonas","within"
"1862","OTU_15","OTU_275","oralOTU_275","oralOTU_15",-0.308070909302843,"oral","oral",0,0,"oralOTU_15_oralOTU_275","Bacteria","Actinobacteria","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Alloscardovia","omnicolens","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Porphyromonas","Unclassified_Porphyromonas","within"
"1863","OTU_15","OTU_312","oralOTU_312","oralOTU_15",0.299759094895191,"oral","oral",0,0,"oralOTU_15_oralOTU_312","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiales_Incertae_Sedis_XIII","Aminipila","Unclassified_Aminipila","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Porphyromonas","Unclassified_Porphyromonas","within"
"1864","OTU_15","OTU_21","skinOTU_21","skinOTU_15",0.385113388506206,"skin","skin",0,0,"skinOTU_15_skinOTU_21","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","Leptotrichia","Unclassified_Leptotrichia","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Porphyromonas","Unclassified_Porphyromonas","within"
"1865","OTU_15","OTU_18","oralOTU_18","oralOTU_15",0.465062054909302,"oral","oral",0,0,"oralOTU_15_oralOTU_18","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium","Unclassified_Fusobacterium","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Porphyromonas","Unclassified_Porphyromonas","within"
"1866","OTU_15","OTU_87","oralOTU_87","oralOTU_15",-0.459604803106161,"oral","oral",0,0,"oralOTU_15_oralOTU_87","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Stomatobaculum","longum","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Porphyromonas","Unclassified_Porphyromonas","within"
"1867","OTU_15","OTU_156","oralOTU_156","oralOTU_15",0.474648747004261,"oral","oral",0,0,"oralOTU_15_oralOTU_156","Bacteria","Firmicutes","Clostridia","Clostridiales","Peptoniphilaceae","Parvimonas","micra","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Porphyromonas","Unclassified_Porphyromonas","within"
"1868","OTU_15","OTU_83","skinOTU_83","skinOTU_15",0.451216833883739,"skin","skin",0,0,"skinOTU_15_skinOTU_83","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Weeksellaceae","Unclassified_Weeksellaceae","Unclassified_Weeksellaceae","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Porphyromonas","Unclassified_Porphyromonas","within"
"1869","OTU_15","OTU_94","oralOTU_94","oralOTU_15",0.344808072312039,"oral","oral",0,0,"oralOTU_15_oralOTU_94","Bacteria","Bacteroidetes","Unclassified_Bacteroidetes","Unclassified_Bacteroidetes","Unclassified_Bacteroidetes","Unclassified_Bacteroidetes","Unclassified_Bacteroidetes","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Porphyromonas","Unclassified_Porphyromonas","within"
"1870","OTU_15","OTU_498","oralOTU_498","oralOTU_15",-0.320134481177785,"oral","oral",0,0,"oralOTU_15_oralOTU_498","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Unclassified_Prevotellaceae","Unclassified_Prevotellaceae","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Porphyromonas","Unclassified_Porphyromonas","within"
"1871","OTU_15","OTU_582","oralOTU_582","oralOTU_15",0.207716224883359,"oral","oral",0,0,"oralOTU_15_oralOTU_582","Bacteria","Tenericutes","Mollicutes","Mycoplasmoidales","Metamycoplasmataceae","Metamycoplasma","Unclassified_Metamycoplasma","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Porphyromonas","Unclassified_Porphyromonas","within"
"1872","OTU_15","OTU_54","oralOTU_54","oralOTU_15",0.592896807920841,"oral","oral",0,0,"oralOTU_15_oralOTU_54","Bacteria","Firmicutes","Clostridia","Clostridiales","Peptostreptococcaceae","Peptostreptococcus","stomatis","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Porphyromonas","Unclassified_Porphyromonas","within"
"1873","OTU_15","OTU_31","skinOTU_31","skinOTU_15",0.356798169174604,"skin","skin",0,0,"skinOTU_15_skinOTU_31","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Micrococcaceae","Rothia","mucilaginosa","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Porphyromonas","Unclassified_Porphyromonas","within"
"1874","OTU_15","OTU_414","oralOTU_414","oralOTU_15",0.246576044956196,"oral","oral",0,0,"oralOTU_15_oralOTU_414","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Unclassified_Flavobacteriaceae","Unclassified_Flavobacteriaceae","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Porphyromonas","Unclassified_Porphyromonas","within"
"1875","OTU_15","OTU_438","oralOTU_438","oralOTU_15",-0.265427104340643,"oral","oral",0,0,"oralOTU_15_oralOTU_438","Bacteria","Proteobacteria","Betaproteobacteria","Neisseriales","Neisseriaceae","Kingella","oralis","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Porphyromonas","Unclassified_Porphyromonas","within"
"1876","OTU_15","OTU_48","oralOTU_48","oralOTU_15",-0.391137916523392,"oral","oral",0,0,"oralOTU_15_oralOTU_48","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","Unclassified_Leptotrichiaceae","Unclassified_Leptotrichiaceae","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Porphyromonas","Unclassified_Porphyromonas","within"
"1877","OTU_15","OTU_53","skinOTU_53","skinOTU_15",0.335600834240563,"skin","skin",0,0,"skinOTU_15_skinOTU_53","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Capnocytophaga","Unclassified_Capnocytophaga","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Porphyromonas","Unclassified_Porphyromonas","within"
"1878","OTU_15","OTU_493","oralOTU_493","oralOTU_15",0.217266119941275,"oral","oral",0,0,"oralOTU_15_oralOTU_493","Bacteria","Firmicutes","Unclassified_Firmicutes","Unclassified_Firmicutes","Unclassified_Firmicutes","Unclassified_Firmicutes","Unclassified_Firmicutes","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Porphyromonas","Unclassified_Porphyromonas","within"
"1879","OTU_15","OTU_151","oralOTU_151","oralOTU_15",-0.270523414132501,"oral","oral",0,0,"oralOTU_15_oralOTU_151","Bacteria","Actinobacteria","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Unclassified_Bifidobacterium","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Porphyromonas","Unclassified_Porphyromonas","within"
"1880","OTU_15","OTU_58","oralOTU_58","oralOTU_15",-0.66968230251907,"oral","oral",0,0,"oralOTU_15_oralOTU_58","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Atopobiaceae","Lancefieldella","Unclassified_Lancefieldella","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Porphyromonas","Unclassified_Porphyromonas","within"
"1881","OTU_15","OTU_221","oralOTU_221","oralOTU_15",0.616073718547836,"oral","oral",0,0,"oralOTU_15_oralOTU_221","Bacteria","Firmicutes","Clostridia","Unclassified_Clostridia","Unclassified_Clostridia","Unclassified_Clostridia","Unclassified_Clostridia","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Porphyromonas","Unclassified_Porphyromonas","within"
"1882","OTU_15","OTU_108","oralOTU_108","oralOTU_15",0.470644793658002,"oral","oral",0,0,"oralOTU_108_oralOTU_15","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Tannerella","Unclassified_Tannerella","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Porphyromonas","Unclassified_Porphyromonas","within"
"1883","OTU_15","OTU_62","skinOTU_62","skinOTU_15",0.40614405791339,"skin","skin",0,0,"skinOTU_15_skinOTU_62","Bacteria","Firmicutes","Clostridia","Clostridiales","Peptoniphilaceae","Finegoldia","magna","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Porphyromonas","Unclassified_Porphyromonas","within"
"1884","OTU_15","OTU_235","oralOTU_235","oralOTU_15",0.345844611787937,"oral","oral",0,0,"oralOTU_15_oralOTU_235","Bacteria","Firmicutes","Clostridia","Clostridiales","Peptostreptococcaceae","Unclassified_Peptostreptococcaceae","Unclassified_Peptostreptococcaceae","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Porphyromonas","Unclassified_Porphyromonas","within"
"1885","OTU_15","OTU_145","skinOTU_145","skinOTU_15",0.254817730359577,"skin","skin",0,0,"skinOTU_145_skinOTU_15","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Klebsiella","Unclassified_Klebsiella","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Porphyromonas","Unclassified_Porphyromonas","within"
"1886","OTU_15","OTU_49","oralOTU_49","oralOTU_15",0.352942417115625,"oral","oral",0,0,"oralOTU_15_oralOTU_49","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillales_Incertae_Sedis_XI","Gemella","Unclassified_Gemella","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Porphyromonas","Unclassified_Porphyromonas","within"
"1887","OTU_15","OTU_113","oralOTU_113","oralOTU_15",-0.305606342908613,"oral","oral",0,0,"oralOTU_113_oralOTU_15","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiales_Incertae_Sedis_XIII","Mogibacterium","Unclassified_Mogibacterium","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Porphyromonas","Unclassified_Porphyromonas","within"
"1888","OTU_15","OTU_34","oralOTU_34","oralOTU_15",-0.434931934056511,"oral","oral",0,0,"oralOTU_15_oralOTU_34","Bacteria","Firmicutes","Negativicutes","Selenomonadales","Selenomonadaceae","Unclassified_Selenomonadaceae","Unclassified_Selenomonadaceae","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Porphyromonas","Unclassified_Porphyromonas","within"
"1889","OTU_15","OTU_80","oralOTU_80","oralOTU_15",-0.397439765747643,"oral","oral",0,0,"oralOTU_15_oralOTU_80","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinomyces","graevenitzii","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Porphyromonas","Unclassified_Porphyromonas","within"
"1890","OTU_15","OTU_41","oralOTU_41","oralOTU_15",-0.583446676001061,"oral","oral",0,0,"oralOTU_15_oralOTU_41","Bacteria","Firmicutes","Negativicutes","Veillonellales","Veillonellaceae","Megasphaera","micronuciformis","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Porphyromonas","Unclassified_Porphyromonas","within"
"1891","OTU_15","OTU_262","oralOTU_262","oralOTU_15",0.45127273272231,"oral","oral",0,0,"oralOTU_15_oralOTU_262","Bacteria","Spirochaetes","Spirochaetia","Spirochaetales","Spirochaetaceae","Treponema","Unclassified_Treponema","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Porphyromonas","Unclassified_Porphyromonas","within"
"1892","OTU_15","OTU_18","skinOTU_18","skinOTU_15",0.424696048760498,"skin","skin",0,0,"skinOTU_15_skinOTU_18","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium","Unclassified_Fusobacterium","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Porphyromonas","Unclassified_Porphyromonas","within"
"1893","OTU_15","OTU_10","skinOTU_10","skinOTU_15",0.280257065866457,"skin","skin",0,0,"skinOTU_10_skinOTU_15","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Unclassified_Streptococcus","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Porphyromonas","Unclassified_Porphyromonas","within"
"1894","OTU_15","OTU_49","skinOTU_49","skinOTU_15",0.429231696126788,"skin","skin",0,0,"skinOTU_15_skinOTU_49","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillales_Incertae_Sedis_XI","Gemella","Unclassified_Gemella","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Porphyromonas","Unclassified_Porphyromonas","within"
