"","to_taxa","from_taxa","from","to","cor","from_class","to_class","p_value","p_value_adjust","name","from_Kingdom","from_Phylum","from_Class","from_Order","from_Family","from_Genus","from_Species","to_Kingdom","to_Phylum","to_Class","to_Order","to_Family","to_Genus","to_Species","compare"
"252","ASV122","ASV2269","stoolASV2269","stoolASV122",0.321093339041921,"stool","stool",0,0,"stoolASV122_stoolASV2269","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Frisingicoccus","Unclassified_Frisingicoccus","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Unclassified_Ruminococcaceae","Unclassified_Ruminococcaceae","within"
"253","ASV122","ASV2867","stoolASV2867","stoolASV122",0.317886708518599,"stool","stool",0,0,"stoolASV122_stoolASV2867","Bacteria","Actinobacteria","Coriobacteriia","Eggerthellales","Eggerthellaceae","Unclassified_Eggerthellaceae","Unclassified_Eggerthellaceae","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Unclassified_Ruminococcaceae","Unclassified_Ruminococcaceae","within"
"254","ASV122","OTU_933","skinOTU_933","stoolASV122",-0.372329563982782,"skin","stool",0,0,"skinOTU_933_stoolASV122","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Brevibacteriaceae","Brevibacterium","paucivorans","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Unclassified_Ruminococcaceae","Unclassified_Ruminococcaceae","between"
"255","ASV122","ASV782","nasalASV782","nasalASV122",-0.2580498876175,"nasal","nasal",0,0,"nasalASV122_nasalASV782","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Micrococcaceae","Micrococcus","Unclassified_Micrococcus","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Unclassified_Ruminococcaceae","Unclassified_Ruminococcaceae","within"
"256","ASV122","ASV1668","stoolASV1668","stoolASV122",-0.526931823261729,"stool","stool",0,0,"stoolASV122_stoolASV1668","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Enterocloster","Unclassified_Enterocloster","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Unclassified_Ruminococcaceae","Unclassified_Ruminococcaceae","within"
"257","ASV122","ASV1333","nasalASV1333","nasalASV122",-0.19229683776043,"nasal","nasal",0,0,"nasalASV122_nasalASV1333","Bacteria","Firmicutes","Negativicutes","Veillonellales","Veillonellaceae","Negativicoccus","Unclassified_Negativicoccus","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Unclassified_Ruminococcaceae","Unclassified_Ruminococcaceae","within"
"258","ASV122","ASV527","nasalASV527","nasalASV122",0.20613694471885,"nasal","nasal",0,0,"nasalASV122_nasalASV527","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia/Shigella","Unclassified_Escherichia/Shigella","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Unclassified_Ruminococcaceae","Unclassified_Ruminococcaceae","within"
"259","ASV122","ASV3259","stoolASV3259","stoolASV122",-0.500233412476791,"stool","stool",0,0,"stoolASV122_stoolASV3259","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Clostridium_XlVa","symbiosum","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Unclassified_Ruminococcaceae","Unclassified_Ruminococcaceae","within"
"260","ASV122","ASV2702","stoolASV2702","stoolASV122",-0.248282808506159,"stool","stool",0,0,"stoolASV122_stoolASV2702","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Longicatena","Unclassified_Longicatena","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Unclassified_Ruminococcaceae","Unclassified_Ruminococcaceae","within"
"261","ASV122","ASV383","nasalASV383","stoolASV122",-0.356834659434166,"nasal","stool",0,0,"nasalASV383_stoolASV122","Bacteria","Campilobacterota","Campylobacteria","Campylobacterales","Campylobacteraceae","Campylobacter","ureolyticus","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Unclassified_Ruminococcaceae","Unclassified_Ruminococcaceae","between"
"262","ASV122","OTU_849","oralOTU_849","stoolASV122",-0.164142781185277,"oral","stool",0,0,"oralOTU_849_stoolASV122","Bacteria","Proteobacteria","Betaproteobacteria","Neisseriales","Neisseriaceae","Snodgrassella","Unclassified_Snodgrassella","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Unclassified_Ruminococcaceae","Unclassified_Ruminococcaceae","between"
"263","ASV122","ASV1701","stoolASV1701","stoolASV122",0.511351968729736,"stool","stool",0,0,"stoolASV122_stoolASV1701","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Oxalobacter","Unclassified_Oxalobacter","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Unclassified_Ruminococcaceae","Unclassified_Ruminococcaceae","within"
"264","ASV122","ASV1470","stoolASV1470","stoolASV122",0.543522583812504,"stool","stool",0,0,"stoolASV122_stoolASV1470","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiales_Incertae_Sedis_XIII","Ihubacter","Unclassified_Ihubacter","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Unclassified_Ruminococcaceae","Unclassified_Ruminococcaceae","within"
"265","ASV122","ASV1870","stoolASV1870","stoolASV122",0.454003393998437,"stool","stool",0,0,"stoolASV122_stoolASV1870","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiales_Incertae_Sedis_XIII","Unclassified_Clostridiales_Incertae_Sedis_XIII","Unclassified_Clostridiales_Incertae_Sedis_XIII","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Unclassified_Ruminococcaceae","Unclassified_Ruminococcaceae","within"
"266","ASV122","ASV701","nasalASV701","nasalASV122",0.371943920373074,"nasal","nasal",0,0,"nasalASV122_nasalASV701","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae_1","Bacillus","Unclassified_Bacillus","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Unclassified_Ruminococcaceae","Unclassified_Ruminococcaceae","within"
"267","ASV122","ASV488","stoolASV488","stoolASV122",-0.533790133197918,"stool","stool",0,0,"stoolASV122_stoolASV488","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Anaerotignum","Unclassified_Anaerotignum","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Unclassified_Ruminococcaceae","Unclassified_Ruminococcaceae","within"
"268","ASV122","ASV338","stoolASV338","stoolASV122",0.426954982750542,"stool","stool",0,0,"stoolASV122_stoolASV338","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Odoribacteraceae","Odoribacter","Unclassified_Odoribacter","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Unclassified_Ruminococcaceae","Unclassified_Ruminococcaceae","within"
"269","ASV122","ASV535","stoolASV535","stoolASV122",0.447325778539159,"stool","stool",0,0,"stoolASV122_stoolASV535","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Turicibacter","Unclassified_Turicibacter","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Unclassified_Ruminococcaceae","Unclassified_Ruminococcaceae","within"
"270","ASV122","ASV190","stoolASV190","stoolASV122",0.52983216353066,"stool","stool",0,0,"stoolASV122_stoolASV190","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Unclassified_Erysipelotrichaceae","Unclassified_Erysipelotrichaceae","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Unclassified_Ruminococcaceae","Unclassified_Ruminococcaceae","within"
"271","ASV122","OTU_414","oralOTU_414","stoolASV122",-0.212464156517009,"oral","stool",0,0,"oralOTU_414_stoolASV122","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Unclassified_Flavobacteriaceae","Unclassified_Flavobacteriaceae","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Unclassified_Ruminococcaceae","Unclassified_Ruminococcaceae","between"
"272","ASV127","OTU_536","skinOTU_536","stoolASV127",-0.45709799310642,"skin","stool",0,0,"skinOTU_536_stoolASV127","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae_1","Alkalihalobacillus","Unclassified_Alkalihalobacillus","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Unclassified_Bacteroidales","Unclassified_Bacteroidales","Unclassified_Bacteroidales","between"
"273","ASV127","ASV144","stoolASV144","stoolASV127",0.376032350189618,"stool","stool",0,0,"stoolASV127_stoolASV144","Bacteria","Proteobacteria","Unclassified_Proteobacteria","Unclassified_Proteobacteria","Unclassified_Proteobacteria","Unclassified_Proteobacteria","Unclassified_Proteobacteria","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Unclassified_Bacteroidales","Unclassified_Bacteroidales","Unclassified_Bacteroidales","within"
"274","ASV127","ASV500","stoolASV500","stoolASV127",0.37188424842797,"stool","stool",0,0,"stoolASV127_stoolASV500","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Unclassified_Muribaculaceae","Unclassified_Muribaculaceae","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Unclassified_Bacteroidales","Unclassified_Bacteroidales","Unclassified_Bacteroidales","within"
"275","ASV127","ASV1139","nasalASV1139","stoolASV127",0.333850538909914,"nasal","stool",0,0,"nasalASV1139_stoolASV127","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Micrococcaceae","Rothia","aeria","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Unclassified_Bacteroidales","Unclassified_Bacteroidales","Unclassified_Bacteroidales","between"
"276","ASV127","ASV384","stoolASV384","stoolASV127",-0.276416244271233,"stool","stool",0,0,"stoolASV127_stoolASV384","Bacteria","Firmicutes","Clostridia","Clostridiales","Peptostreptococcaceae","Intestinibacter","Unclassified_Intestinibacter","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Unclassified_Bacteroidales","Unclassified_Bacteroidales","Unclassified_Bacteroidales","within"
"277","ASV127","ASV983","stoolASV983","stoolASV127",0.458554989406356,"stool","stool",0,0,"stoolASV127_stoolASV983","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Anaerotruncus","Unclassified_Anaerotruncus","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Unclassified_Bacteroidales","Unclassified_Bacteroidales","Unclassified_Bacteroidales","within"
"278","ASV127","ASV549","stoolASV549","stoolASV127",0.397219170697913,"stool","stool",0,0,"stoolASV127_stoolASV549","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Eisenbergiella","Unclassified_Eisenbergiella","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Unclassified_Bacteroidales","Unclassified_Bacteroidales","Unclassified_Bacteroidales","within"
"279","ASV127","OTU_541","skinOTU_541","stoolASV127",-0.372318437916074,"skin","stool",0,0,"skinOTU_541_stoolASV127","Bacteria","Firmicutes","Bacilli","Bacillales","Unclassified_Bacillales","Unclassified_Bacillales","Unclassified_Bacillales","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Unclassified_Bacteroidales","Unclassified_Bacteroidales","Unclassified_Bacteroidales","between"
"280","ASV127","ASV1600","stoolASV1600","stoolASV127",-0.286271529880704,"stool","stool",0,0,"stoolASV127_stoolASV1600","Bacteria","Firmicutes","Clostridia","Clostridiales","Peptostreptococcaceae","Terrisporobacter","Unclassified_Terrisporobacter","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Unclassified_Bacteroidales","Unclassified_Bacteroidales","Unclassified_Bacteroidales","within"
"281","ASV127","OTU_384","skinOTU_384","stoolASV127",-0.505105518130239,"skin","stool",0,0,"skinOTU_384_stoolASV127","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae_1","Unclassified_Bacillaceae_1","Unclassified_Bacillaceae_1","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Unclassified_Bacteroidales","Unclassified_Bacteroidales","Unclassified_Bacteroidales","between"
"282","ASV127","OTU_313","skinOTU_313","stoolASV127",-0.341904488847299,"skin","stool",0,0,"skinOTU_313_stoolASV127","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Micrococcaceae","Micrococcus","Unclassified_Micrococcus","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Unclassified_Bacteroidales","Unclassified_Bacteroidales","Unclassified_Bacteroidales","between"
"283","ASV127","ASV539","stoolASV539","stoolASV127",-0.307491693985798,"stool","stool",0,0,"stoolASV127_stoolASV539","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Flavonifractor","plautii","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Unclassified_Bacteroidales","Unclassified_Bacteroidales","Unclassified_Bacteroidales","within"
"284","ASV13","ASV51","nasalASV51","nasalASV13",0.539715153721276,"nasal","nasal",0,0,"nasalASV13_nasalASV51","Bacteria","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Dolosigranulum","Unclassified_Dolosigranulum","Bacteria","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Dolosigranulum","pigrum","within"
"285","ASV13","ASV3173","nasalASV3173","nasalASV13",-0.28654046270643,"nasal","nasal",0,0,"nasalASV13_nasalASV3173","Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Hymenobacteraceae","Hymenobacter","Unclassified_Hymenobacter","Bacteria","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Dolosigranulum","pigrum","within"
"286","ASV13","ASV35","nasalASV35","nasalASV13",0.480417907032378,"nasal","nasal",0,0,"nasalASV13_nasalASV35","Bacteria","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Dolosigranulum","Unclassified_Dolosigranulum","Bacteria","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Dolosigranulum","pigrum","within"
"287","ASV13","ASV1116","nasalASV1116","nasalASV13",0.311796583722218,"nasal","nasal",0,0,"nasalASV1116_nasalASV13","Bacteria","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Haemophilus","parainfluenzae","Bacteria","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Dolosigranulum","pigrum","within"
"288","ASV130","ASV113","stoolASV113","stoolASV130",-0.55760718395789,"stool","stool",0,0,"stoolASV113_stoolASV130","Bacteria","Firmicutes","Clostridia","Clostridiales","Unclassified_Clostridiales","Unclassified_Clostridiales","Unclassified_Clostridiales","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Blautia","Unclassified_Blautia","within"
"289","ASV130","ASV940","stoolASV940","stoolASV130",0.344184457210732,"stool","stool",0,0,"stoolASV130_stoolASV940","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Pseudoflavonifractor","Unclassified_Pseudoflavonifractor","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Blautia","Unclassified_Blautia","within"
"290","ASV130","ASV2128","stoolASV2128","stoolASV130",0.405689622482817,"stool","stool",0,0,"stoolASV130_stoolASV2128","Bacteria","Actinobacteria","Coriobacteriia","Eggerthellales","Eggerthellaceae","Eggerthella","lenta","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Blautia","Unclassified_Blautia","within"
"291","ASV130","ASV713","stoolASV713","stoolASV130",0.519102791677831,"stool","stool",0,0,"stoolASV130_stoolASV713","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Butyricicoccus","Unclassified_Butyricicoccus","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Blautia","Unclassified_Blautia","within"
"292","ASV130","ASV2918","stoolASV2918","stoolASV130",0.39810877628585,"stool","stool",0,0,"stoolASV130_stoolASV2918","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Howardella","Unclassified_Howardella","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Blautia","Unclassified_Blautia","within"
"293","ASV130","ASV39","stoolASV39","stoolASV130",0.429315745420067,"stool","stool",0,0,"stoolASV130_stoolASV39","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","pneumoniae","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Blautia","Unclassified_Blautia","within"
"294","ASV130","ASV293","stoolASV293","stoolASV130",0.571312920680782,"stool","stool",0,0,"stoolASV130_stoolASV293","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Dorea","longicatena","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Blautia","Unclassified_Blautia","within"
"295","ASV130","ASV4488","stoolASV4488","stoolASV130",0.49192003646458,"stool","stool",0,0,"stoolASV130_stoolASV4488","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Hungatella","Unclassified_Hungatella","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Blautia","Unclassified_Blautia","within"
"296","ASV130","ASV194","stoolASV194","stoolASV130",0.450035251683414,"stool","stool",0,0,"stoolASV130_stoolASV194","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Ruminococcus2","Unclassified_Ruminococcus2","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Blautia","Unclassified_Blautia","within"
"297","ASV130","ASV152","stoolASV152","stoolASV130",0.574417211769743,"stool","stool",0,0,"stoolASV130_stoolASV152","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Fusicatenibacter","Unclassified_Fusicatenibacter","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Blautia","Unclassified_Blautia","within"
"298","ASV130","ASV122","nasalASV122","nasalASV130",0.549745763848449,"nasal","nasal",0,0,"nasalASV122_nasalASV130","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Unclassified_Ruminococcaceae","Unclassified_Ruminococcaceae","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Blautia","Unclassified_Blautia","within"
"299","ASV130","ASV48","nasalASV48","nasalASV130",0.528639432498534,"nasal","nasal",0,0,"nasalASV130_nasalASV48","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Unclassified_Lachnospiraceae","Unclassified_Lachnospiraceae","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Blautia","Unclassified_Blautia","within"
"300","ASV130","ASV254","stoolASV254","stoolASV130",0.284249569414966,"stool","stool",0,0,"stoolASV130_stoolASV254","Bacteria","Cyanobacteria/Chloroplast","Chloroplast","Chloroplast","Streptophyta","Unclassified_Streptophyta","Unclassified_Streptophyta","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Blautia","Unclassified_Blautia","within"
"301","ASV130","OTU_51","skinOTU_51","stoolASV130",-0.358079775088233,"skin","stool",0,0,"skinOTU_51_stoolASV130","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Unclassified_Lachnospiraceae","Unclassified_Lachnospiraceae","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Blautia","Unclassified_Blautia","between"
"302","ASV130","ASV67","nasalASV67","nasalASV130",0.568919921057026,"nasal","nasal",0,0,"nasalASV130_nasalASV67","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Faecalibacterium","Unclassified_Faecalibacterium","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Blautia","Unclassified_Blautia","within"
"303","ASV130","ASV3259","stoolASV3259","stoolASV130",0.481644404583707,"stool","stool",0,0,"stoolASV130_stoolASV3259","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Clostridium_XlVa","symbiosum","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Blautia","Unclassified_Blautia","within"
"304","ASV130","ASV1984","stoolASV1984","stoolASV130",0.473223362671189,"stool","stool",0,0,"stoolASV130_stoolASV1984","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelatoclostridiaceae","Erysipelatoclostridium","Unclassified_Erysipelatoclostridium","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Blautia","Unclassified_Blautia","within"
"305","ASV130","ASV1668","stoolASV1668","stoolASV130",0.525610531616091,"stool","stool",0,0,"stoolASV130_stoolASV1668","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Enterocloster","Unclassified_Enterocloster","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Blautia","Unclassified_Blautia","within"
"306","ASV130","ASV2702","stoolASV2702","stoolASV130",0.501271185853536,"stool","stool",0,0,"stoolASV130_stoolASV2702","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Longicatena","Unclassified_Longicatena","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Blautia","Unclassified_Blautia","within"
"307","ASV130","ASV3102","stoolASV3102","stoolASV130",0.335562818717826,"stool","stool",0,0,"stoolASV130_stoolASV3102","Bacteria","Actinobacteria","Coriobacteriia","Eggerthellales","Eggerthellaceae","Gordonibacter","pamelaeae","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Blautia","Unclassified_Blautia","within"
"308","ASV130","ASV3234","nasalASV3234","nasalASV130",0.329536861601021,"nasal","nasal",0,0,"nasalASV130_nasalASV3234","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Unclassified_Sphingomonas","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Blautia","Unclassified_Blautia","within"
"309","ASV130","ASV185","stoolASV185","stoolASV130",0.547534063803657,"stool","stool",0,0,"stoolASV130_stoolASV185","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruthenibacterium","Unclassified_Ruthenibacterium","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Blautia","Unclassified_Blautia","within"
"310","ASV130","ASV488","stoolASV488","stoolASV130",0.638357410093399,"stool","stool",0,0,"stoolASV130_stoolASV488","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Anaerotignum","Unclassified_Anaerotignum","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Blautia","Unclassified_Blautia","within"
"311","ASV130","ASV1600","stoolASV1600","stoolASV130",-0.297409844569747,"stool","stool",0,0,"stoolASV130_stoolASV1600","Bacteria","Firmicutes","Clostridia","Clostridiales","Peptostreptococcaceae","Terrisporobacter","Unclassified_Terrisporobacter","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Blautia","Unclassified_Blautia","within"
"312","ASV130","ASV701","nasalASV701","nasalASV130",0.404452072980918,"nasal","nasal",0,0,"nasalASV130_nasalASV701","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae_1","Bacillus","Unclassified_Bacillus","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Blautia","Unclassified_Blautia","within"
"313","ASV130","ASV2235","stoolASV2235","stoolASV130",0.557032341243297,"stool","stool",0,0,"stoolASV130_stoolASV2235","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Faecalimonas","Unclassified_Faecalimonas","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Blautia","Unclassified_Blautia","within"
"314","ASV130","ASV474","stoolASV474","stoolASV130",0.551443731233813,"stool","stool",0,0,"stoolASV130_stoolASV474","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Anaerobutyricum","Unclassified_Anaerobutyricum","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Blautia","Unclassified_Blautia","within"
"315","ASV130","ASV4011","stoolASV4011","stoolASV130",0.42606660480663,"stool","stool",0,0,"stoolASV130_stoolASV4011","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Phocea","Unclassified_Phocea","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Blautia","Unclassified_Blautia","within"
"316","ASV130","ASV338","stoolASV338","stoolASV130",-0.331605874369614,"stool","stool",0,0,"stoolASV130_stoolASV338","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Odoribacteraceae","Odoribacter","Unclassified_Odoribacter","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Blautia","Unclassified_Blautia","within"
"317","ASV130","OTU_5","oralOTU_5","stoolASV130",0.364131537690859,"oral","stool",0,0,"oralOTU_5_stoolASV130","Bacteria","Firmicutes","Negativicutes","Veillonellales","Veillonellaceae","Veillonella","Unclassified_Veillonella","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Blautia","Unclassified_Blautia","between"
"318","ASV130","ASV1111","stoolASV1111","stoolASV130",0.335109591497792,"stool","stool",0,0,"stoolASV1111_stoolASV130","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Clostridium_XVIII","Unclassified_Clostridium_XVIII","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Blautia","Unclassified_Blautia","within"
"319","ASV130","ASV999","stoolASV999","stoolASV130",-0.324433080113783,"stool","stool",0,0,"stoolASV130_stoolASV999","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Cuneatibacter","Unclassified_Cuneatibacter","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Blautia","Unclassified_Blautia","within"
"320","ASV130","ASV831","stoolASV831","stoolASV130",-0.292890779894283,"stool","stool",0,0,"stoolASV130_stoolASV831","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Odoribacteraceae","Butyricimonas","Unclassified_Butyricimonas","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Blautia","Unclassified_Blautia","within"
"321","ASV130","ASV3553","nasalASV3553","nasalASV130",0.33192182972029,"nasal","nasal",0,0,"nasalASV130_nasalASV3553","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter","guillouiae","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Blautia","Unclassified_Blautia","within"
"322","ASV130","ASV811","stoolASV811","stoolASV130",0.379880095990584,"stool","stool",0,0,"stoolASV130_stoolASV811","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Lawsonibacter","Unclassified_Lawsonibacter","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Blautia","Unclassified_Blautia","within"
"323","ASV130","ASV2458","stoolASV2458","stoolASV130",0.377903596065473,"stool","stool",0,0,"stoolASV130_stoolASV2458","Bacteria","Actinobacteria","Coriobacteriia","Eggerthellales","Eggerthellaceae","Adlercreutzia","equolifaciens","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Blautia","Unclassified_Blautia","within"
"324","ASV130","ASV7597","stoolASV7597","stoolASV130",0.388218557474884,"stool","stool",0,0,"stoolASV130_stoolASV7597","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Holdemania","Unclassified_Holdemania","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Blautia","Unclassified_Blautia","within"
