"","to_taxa","from_taxa","from","to","cor","p","p_adjust","p_adjust2","from_class","to_class","name","from_Kingdom","from_Phylum","from_Class","from_Order","from_Family","from_Genus","from_Species","to_Kingdom","to_Phylum","to_Class","to_Order","to_Family","to_Genus","to_Species","compare","compareclass"
"1237","ASV785","OTU_1519","skinOTU_1519","nasalASV785",0.11369388406861,0.00953392273904262,0.0370140529868713,0.0597030667403717,"skin","nasal","nasalASV785_skinOTU_1519","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Halomonas","Unclassified_Halomonas","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Paracoccus","siganidrum","between","skin_nasal"
"1238","ASV785","ASV373","stoolASV373","nasalASV785",-0.123302184211357,0.00133933174036596,0.0126279849805934,0.0331487594357177,"stool","nasal","nasalASV785_stoolASV373","Bacteria","Firmicutes","Negativicutes","Veillonellales","Veillonellaceae","Veillonella","Unclassified_Veillonella","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Paracoccus","siganidrum","between","stool_nasal"
"1239","ASV785","OTU_327","skinOTU_327","nasalASV785",0.182561621608069,2.86137972943046e-05,0.000134893615816007,0.000572508813623,"skin","nasal","nasalASV785_skinOTU_327","Bacteria","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Granulicatella","Unclassified_Granulicatella","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Paracoccus","siganidrum","between","skin_nasal"
"1240","ASV785","ASV535","stoolASV535","nasalASV785",-0.118122381634062,0.00212841236411311,0.0370547694245579,0.0474103854106196,"stool","nasal","nasalASV785_stoolASV535","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Turicibacter","Unclassified_Turicibacter","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Paracoccus","siganidrum","between","stool_nasal"
"1241","ASV785","ASV2269","stoolASV2269","nasalASV785",0.142534720475748,0.000205206447067145,0.0045145418354772,0.00870661639699174,"stool","nasal","nasalASV785_stoolASV2269","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Frisingicoccus","Unclassified_Frisingicoccus","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Paracoccus","siganidrum","between","stool_nasal"
"1242","ASV785","ASV3526","stoolASV3526","nasalASV785",-0.128267880834723,0.000844921812778942,0.00464706997028418,0.0238047536817719,"stool","nasal","nasalASV785_stoolASV3526","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnotalea","Unclassified_Lachnotalea","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Paracoccus","siganidrum","between","stool_nasal"
"1243","ASV785","OTU_152","skinOTU_152","nasalASV785",0.121334266915584,0.0056444239615643,0.0266094272473746,0.0398205774841161,"skin","nasal","nasalASV785_skinOTU_152","Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Lysinibacillus","Unclassified_Lysinibacillus","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Paracoccus","siganidrum","between","skin_nasal"
"1244","ASV785","OTU_962","skinOTU_962","nasalASV785",0.119373697320732,0.00647498214621701,0.0267093013531452,0.0442486518330034,"skin","nasal","nasalASV785_skinOTU_962","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae_1","Aeribacillus","Unclassified_Aeribacillus","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Paracoccus","siganidrum","between","skin_nasal"
"1245","ASV785","OTU_40","skinOTU_40","nasalASV785",0.159102740455103,0.000273617307308823,0.00150489519019852,0.00366969094508303,"skin","nasal","nasalASV785_skinOTU_40","Bacteria","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Dolosigranulum","pigrum","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Paracoccus","siganidrum","between","skin_nasal"
"1246","ASV785","OTU_428","skinOTU_428","nasalASV785",0.140691063598384,0.00131158664430271,0.00865647185239789,0.0127251810596178,"skin","nasal","nasalASV785_skinOTU_428","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Rhizobium","Unclassified_Rhizobium","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Paracoccus","siganidrum","between","skin_nasal"
"1247","ASV809","OTU_166","oralOTU_166","nasalASV809",-0.207368487040559,2.34546873894582e-08,1.50109999292532e-06,8.95178292857167e-06,"oral","nasal","nasalASV809_oralOTU_166","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Delftia","Unclassified_Delftia","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Pelomonas","Unclassified_Pelomonas","between","oral_nasal"
"1248","ASV809","ASV254","stoolASV254","nasalASV809",-0.180714344079243,2.33722357750592e-06,3.85641890288477e-05,0.00025630353323788,"stool","nasal","nasalASV809_stoolASV254","Bacteria","Cyanobacteria/Chloroplast","Chloroplast","Chloroplast","Streptophyta","Unclassified_Streptophyta","Unclassified_Streptophyta","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Pelomonas","Unclassified_Pelomonas","between","stool_nasal"
"1249","ASV809","OTU_933","skinOTU_933","nasalASV809",0.115679543651,0.00834289295970531,0.0323900550200324,0.0536512193408742,"skin","nasal","nasalASV809_skinOTU_933","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Brevibacteriaceae","Brevibacterium","paucivorans","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Pelomonas","Unclassified_Pelomonas","between","skin_nasal"
"1250","ASV809","OTU_7","skinOTU_7","nasalASV809",-0.276582287465578,1.44309998677211e-10,9.52445991269591e-09,1.14898246565855e-08,"skin","nasal","nasalASV809_skinOTU_7","Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","iners","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Pelomonas","Unclassified_Pelomonas","between","skin_nasal"
"1251","ASV809","OTU_423","skinOTU_423","nasalASV809",-0.343876054957909,7.48619684566714e-16,4.94088991814031e-14,1.50203053511465e-13,"skin","nasal","nasalASV809_skinOTU_423","Bacteria","Firmicutes","Bacilli","Lactobacillales","Aerococcaceae","Abiotrophia","defectiva","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Pelomonas","Unclassified_Pelomonas","between","skin_nasal"
"1252","ASV809","OTU_614","oralOTU_614","nasalASV809",0.109405520515923,0.00346729451793409,0.0443813698295564,0.109059073680334,"oral","nasal","nasalASV809_oralOTU_614","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Unclassified_Flavobacteriales","Unclassified_Flavobacteriales","Unclassified_Flavobacteriales","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Pelomonas","Unclassified_Pelomonas","between","oral_nasal"
"1253","ASV809","OTU_40","skinOTU_40","nasalASV809",0.485872512508069,4.21535020282133e-32,2.78213113386208e-30,7.04806553911727e-29,"skin","nasal","nasalASV809_skinOTU_40","Bacteria","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Dolosigranulum","pigrum","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Pelomonas","Unclassified_Pelomonas","between","skin_nasal"
"1254","ASV809","OTU_1663","skinOTU_1663","nasalASV809",0.396955993550622,4.91847465020012e-21,1.62309663456604e-19,2.46710688454038e-18,"skin","nasal","nasalASV809_skinOTU_1663","Bacteria","Actinobacteria","Actinobacteria","Mycobacteriales","Mycobacteriaceae","Mycobacterium","Unclassified_Mycobacterium","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Pelomonas","Unclassified_Pelomonas","between","skin_nasal"
"1255","ASV809","ASV2080","stoolASV2080","nasalASV809",0.195244582764217,3.2441634852365e-07,7.13715966752029e-06,5.64009690799164e-05,"stool","nasal","nasalASV809_stoolASV2080","Bacteria","Synergistetes","Synergistia","Synergistales","Synergistaceae","Cloacibacillus","evryensis","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Pelomonas","Unclassified_Pelomonas","between","stool_nasal"
"1256","ASV809","OTU_481","skinOTU_481","nasalASV809",0.136753184452762,0.00179247305093511,0.0121541252142532,0.0164450897423984,"skin","nasal","nasalASV809_skinOTU_481","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Dermabacteraceae","Dermabacter","hominis","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Pelomonas","Unclassified_Pelomonas","between","skin_nasal"
"1257","ASV809","ASV570","stoolASV570","nasalASV809",-0.276991441733072,2.45216822672833e-13,5.39477009880234e-12,2.18488189001495e-10,"stool","nasal","nasalASV809_stoolASV570","Bacteria","Firmicutes","Negativicutes","Acidaminococcales","Acidaminococcaceae","Acidaminococcus","intestini","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Pelomonas","Unclassified_Pelomonas","between","stool_nasal"
"1258","ASV809","OTU_570","oralOTU_570","nasalASV809",-0.140665393168757,0.000166173641399466,0.00229833347655652,0.0109525791107469,"oral","nasal","nasalASV809_oralOTU_570","Bacteria","Firmicutes","Clostridia","Clostridiales","Peptostreptococcaceae","Filifactor","alocis","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Pelomonas","Unclassified_Pelomonas","between","oral_nasal"
"1259","ASV809","OTU_299","skinOTU_299","nasalASV809",0.114521997278386,0.00901995884908068,0.0350186637670191,0.0571986265322234,"skin","nasal","nasalASV809_skinOTU_299","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Enhydrobacter","aerosaccus","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Pelomonas","Unclassified_Pelomonas","between","skin_nasal"
"1260","ASV809","OTU_2700","skinOTU_2700","nasalASV809",0.285127388928365,3.6446019049011e-11,1.20271862861736e-09,3.38543021388591e-09,"skin","nasal","nasalASV809_skinOTU_2700","Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Hymenobacteraceae","Hymenobacter","deserti","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Pelomonas","Unclassified_Pelomonas","between","skin_nasal"
"1261","ASV809","OTU_811","oralOTU_811","nasalASV809",0.218870817738201,3.59903228487232e-09,7.67793554106096e-08,1.76592517444402e-06,"oral","nasal","nasalASV809_oralOTU_811","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Eggerthia","catenaformis","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Pelomonas","Unclassified_Pelomonas","between","oral_nasal"
"1262","ASV809","OTU_536","skinOTU_536","nasalASV809",0.117899824217836,0.00716984692317434,0.0473209896929506,0.0478244044769182,"skin","nasal","nasalASV809_skinOTU_536","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae_1","Alkalihalobacillus","Unclassified_Alkalihalobacillus","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Pelomonas","Unclassified_Pelomonas","between","skin_nasal"
"1263","ASV809","OTU_1096","skinOTU_1096","nasalASV809",0.174211773731729,6.61295240841033e-05,0.000484949843283424,0.00112442607730801,"skin","nasal","nasalASV809_skinOTU_1096","Bacteria","Actinobacteria","Actinobacteria","Mycobacteriales","Nocardiaceae","Rhodococcus","Unclassified_Rhodococcus","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Pelomonas","Unclassified_Pelomonas","between","skin_nasal"
"1264","ASV809","OTU_37","skinOTU_37","nasalASV809",0.250418412726591,7.31308806938074e-09,1.20665953144782e-07,3.98722279956672e-07,"skin","nasal","nasalASV809_skinOTU_37","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Unclassified_Phocaeicola","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Pelomonas","Unclassified_Pelomonas","between","skin_nasal"
"1265","ASV809","OTU_138","skinOTU_138","nasalASV809",0.146918921639368,0.000787337159736461,0.00490000991497847,0.00856677482264227,"skin","nasal","nasalASV809_skinOTU_138","Bacteria","Firmicutes","Negativicutes","Veillonellales","Veillonellaceae","Dialister","micraerophilus","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Pelomonas","Unclassified_Pelomonas","between","skin_nasal"
"1266","ASV809","OTU_76","skinOTU_76","nasalASV809",-0.269116758837762,4.6215112040571e-10,7.62549348669421e-09,3.31164288565006e-08,"skin","nasal","nasalASV809_skinOTU_76","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Moraxella","Unclassified_Moraxella","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Pelomonas","Unclassified_Pelomonas","between","skin_nasal"
"1267","ASV809","OTU_51","skinOTU_51","nasalASV809",0.245370439106842,1.4853384890496e-08,2.45080850693184e-07,7.76089360528415e-07,"skin","nasal","nasalASV809_skinOTU_51","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Unclassified_Lachnospiraceae","Unclassified_Lachnospiraceae","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Pelomonas","Unclassified_Pelomonas","between","skin_nasal"
"1268","ASV809","OTU_849","oralOTU_849","nasalASV809",0.191932844949252,2.46342851908224e-07,4.12864787690383e-06,7.1219175876591e-05,"oral","nasal","nasalASV809_oralOTU_849","Bacteria","Proteobacteria","Betaproteobacteria","Neisseriales","Neisseriaceae","Snodgrassella","Unclassified_Snodgrassella","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Pelomonas","Unclassified_Pelomonas","between","oral_nasal"
"1269","ASV809","OTU_332","skinOTU_332","nasalASV809",0.302203843449982,2.0187098097863e-12,8.44454569066098e-11,2.46971912338733e-10,"skin","nasal","nasalASV809_skinOTU_332","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Weeksellaceae","Chryseobacterium","Unclassified_Chryseobacterium","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Pelomonas","Unclassified_Pelomonas","between","skin_nasal"
"1270","ASV809","ASV500","stoolASV500","nasalASV809",-0.203134658402737,1.04080896797577e-07,3.43466959432004e-06,2.06080175659202e-05,"stool","nasal","nasalASV809_stoolASV500","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Unclassified_Muribaculaceae","Unclassified_Muribaculaceae","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Pelomonas","Unclassified_Pelomonas","between","stool_nasal"
"1271","ASV809","OTU_327","skinOTU_327","nasalASV809",-0.117709868743996,0.00726409513940696,0.0217922854182209,0.0482605314162454,"skin","nasal","nasalASV809_skinOTU_327","Bacteria","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Granulicatella","Unclassified_Granulicatella","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Pelomonas","Unclassified_Pelomonas","between","skin_nasal"
"1272","ASV809","ASV4488","stoolASV4488","nasalASV809",-0.110418605654616,0.0041035060511661,0.0451385665628271,0.070994638671631,"stool","nasal","nasalASV809_stoolASV4488","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Hungatella","Unclassified_Hungatella","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Pelomonas","Unclassified_Pelomonas","between","stool_nasal"
"1273","ASV809","OTU_47","skinOTU_47","nasalASV809",0.164066096185856,0.000173937684781266,0.00191331453259393,0.00247159044437063,"skin","nasal","nasalASV809_skinOTU_47","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Unclassified_Bacteroidales","Unclassified_Bacteroidales","Unclassified_Bacteroidales","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Pelomonas","Unclassified_Pelomonas","between","skin_nasal"
"1274","ASV809","OTU_962","skinOTU_962","nasalASV809",0.17967123638642,3.84048328738023e-05,0.000362102709952993,0.000713476450722193,"skin","nasal","nasalASV809_skinOTU_962","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae_1","Aeribacillus","Unclassified_Aeribacillus","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Pelomonas","Unclassified_Pelomonas","between","skin_nasal"
"1275","ASV809","OTU_1541","skinOTU_1541","nasalASV809",0.310949156154142,4.25299933423967e-13,1.40348978029909e-11,5.76568774609357e-11,"skin","nasal","nasalASV809_skinOTU_1541","Bacteria","Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides","Unclassified_Nocardioides","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Pelomonas","Unclassified_Pelomonas","between","skin_nasal"
"1276","ASV809","OTU_235","oralOTU_235","nasalASV809",0.149467497867928,6.23345017487686e-05,0.00243164317001026,0.00500489381313749,"oral","nasal","nasalASV809_oralOTU_235","Bacteria","Firmicutes","Clostridia","Clostridiales","Peptostreptococcaceae","Unclassified_Peptostreptococcaceae","Unclassified_Peptostreptococcaceae","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Pelomonas","Unclassified_Pelomonas","between","oral_nasal"
"1277","ASV809","OTU_2745","oralOTU_2745","nasalASV809",-0.234317815360703,2.45605354548864e-10,1.57187426911273e-08,1.54941892241112e-07,"oral","nasal","nasalASV809_oralOTU_2745","Bacteria","Actinobacteria","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Arachnia","Unclassified_Arachnia","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Pelomonas","Unclassified_Pelomonas","between","oral_nasal"
"1278","ASV809","OTU_49","skinOTU_49","nasalASV809",0.139830464512632,0.00140520382225737,0.0309144840896622,0.0134770599855507,"skin","nasal","nasalASV809_skinOTU_49","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillales_Incertae_Sedis_XI","Gemella","Unclassified_Gemella","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Pelomonas","Unclassified_Pelomonas","between","skin_nasal"
"1279","ASV809","OTU_778","skinOTU_778","nasalASV809",0.206916454177438,1.99371405177264e-06,3.28962818542485e-05,5.68208504755201e-05,"skin","nasal","nasalASV809_skinOTU_778","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae","Roseomonas","Unclassified_Roseomonas","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Pelomonas","Unclassified_Pelomonas","between","skin_nasal"
"1280","ASV809","OTU_964","skinOTU_964","nasalASV809",0.270456618763672,3.76006974540764e-10,2.48164603196904e-08,2.77360438867128e-08,"skin","nasal","nasalASV809_skinOTU_964","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Methylobacteriaceae","Methylorubrum","Unclassified_Methylorubrum","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Pelomonas","Unclassified_Pelomonas","between","skin_nasal"
"1281","ASV809","OTU_981","oralOTU_981","nasalASV809",0.14814035670589,7.25254418692219e-05,0.0023208141398151,0.00571914913025864,"oral","nasal","nasalASV809_oralOTU_981","Bacteria","Actinobacteria","Coriobacteriia","Eggerthellales","Eggerthellaceae","Slackia","exigua","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Pelomonas","Unclassified_Pelomonas","between","oral_nasal"
"1282","ASV809","OTU_359","oralOTU_359","nasalASV809",0.153402668843827,3.94880522622852e-05,0.000463857352934043,0.00355875997531125,"oral","nasal","nasalASV809_oralOTU_359","Bacteria","Firmicutes","Clostridia","Clostridiales","Peptostreptococcaceae","Peptoanaerobacter","Unclassified_Peptoanaerobacter","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Pelomonas","Unclassified_Pelomonas","between","oral_nasal"
"1283","ASV809","OTU_14","skinOTU_14","nasalASV809",0.160605986648772,0.000238866173062265,0.00315303348442189,0.00330069620958766,"skin","nasal","nasalASV809_skinOTU_14","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Schaalia","Unclassified_Schaalia","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Pelomonas","Unclassified_Pelomonas","between","skin_nasal"
"1284","ASV809","ASV112","stoolASV112","nasalASV809",-0.135170803670935,0.000433362216762461,0.0143009531531612,0.0147799324453724,"stool","nasal","nasalASV809_stoolASV112","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Paraprevotella","Unclassified_Paraprevotella","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Pelomonas","Unclassified_Pelomonas","between","stool_nasal"
"1285","ASV809","OTU_312","oralOTU_312","nasalASV809",0.0932914107001305,0.0127604936538016,0.0291668426372608,0.256072763039993,"oral","nasal","nasalASV809_oralOTU_312","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiales_Incertae_Sedis_XIII","Aminipila","Unclassified_Aminipila","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Pelomonas","Unclassified_Pelomonas","between","oral_nasal"
"1286","ASV809","ASV373","stoolASV373","nasalASV809",-0.224886737742317,3.56210037511995e-09,7.83662082526388e-08,9.76563518225192e-07,"stool","nasal","nasalASV809_stoolASV373","Bacteria","Firmicutes","Negativicutes","Veillonellales","Veillonellaceae","Veillonella","Unclassified_Veillonella","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Pelomonas","Unclassified_Pelomonas","between","stool_nasal"
"1287","ASV809","OTU_83","skinOTU_83","nasalASV809",0.414570961361212,5.64981715016027e-23,3.72887931910578e-21,3.14883142502266e-20,"skin","nasal","nasalASV809_skinOTU_83","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Weeksellaceae","Unclassified_Weeksellaceae","Unclassified_Weeksellaceae","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Pelomonas","Unclassified_Pelomonas","between","skin_nasal"
"1288","ASV809","OTU_63","skinOTU_63","nasalASV809",0.173922852237335,6.80282505502659e-05,0.000561233067039694,0.00115280305662207,"skin","nasal","nasalASV809_skinOTU_63","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Oribacterium","sinus","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Pelomonas","Unclassified_Pelomonas","between","skin_nasal"
"1289","ASV809","OTU_362","skinOTU_362","nasalASV809",0.181155359933703,3.30375198767882e-05,0.000545119077967005,0.000644496564418765,"skin","nasal","nasalASV809_skinOTU_362","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Brucellaceae","Brucella","Unclassified_Brucella","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Pelomonas","Unclassified_Pelomonas","between","skin_nasal"
"1290","ASV809","OTU_102","skinOTU_102","nasalASV809",0.481290291892382,1.89793679583961e-31,6.26319142627073e-30,2.38001274198288e-28,"skin","nasal","nasalASV809_skinOTU_102","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Blautia","Unclassified_Blautia","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Pelomonas","Unclassified_Pelomonas","between","skin_nasal"
"1291","ASV809","OTU_500","skinOTU_500","nasalASV809",0.451886945527372,1.75515031310678e-27,1.15839920665047e-25,1.25769056722051e-24,"skin","nasal","nasalASV809_skinOTU_500","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Brevundimonas","Unclassified_Brevundimonas","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Pelomonas","Unclassified_Pelomonas","between","skin_nasal"
"1292","ASV809","OTU_57","skinOTU_57","nasalASV809",0.191643533001787,1.10148783663505e-05,0.000726981972179132,0.000246654597703634,"skin","nasal","nasalASV809_skinOTU_57","Bacteria","Firmicutes","Clostridia","Clostridiales","Peptoniphilaceae","Peptoniphilus","Unclassified_Peptoniphilus","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Pelomonas","Unclassified_Pelomonas","between","skin_nasal"
"1293","ASV809","OTU_541","skinOTU_541","nasalASV809",0.201191258171181,3.84253309309502e-06,0.000126803592072136,9.49465319948996e-05,"skin","nasal","nasalASV809_skinOTU_541","Bacteria","Firmicutes","Bacilli","Bacillales","Unclassified_Bacillales","Unclassified_Bacillales","Unclassified_Bacillales","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Pelomonas","Unclassified_Pelomonas","between","skin_nasal"
"1294","ASV809","OTU_32","skinOTU_32","nasalASV809",0.203910692760696,2.820152241497e-06,0.000186130047938802,7.48459452029046e-05,"skin","nasal","nasalASV809_skinOTU_32","Bacteria","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Unclassified_Carnobacteriaceae","Unclassified_Carnobacteriaceae","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Pelomonas","Unclassified_Pelomonas","between","skin_nasal"
"1295","ASV809","OTU_18","skinOTU_18","nasalASV809",0.252749906041164,5.24433717258184e-09,1.153754177968e-07,2.98927218837165e-07,"skin","nasal","nasalASV809_skinOTU_18","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium","Unclassified_Fusobacterium","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Pelomonas","Unclassified_Pelomonas","between","skin_nasal"
"1296","ASV809","ASV631","stoolASV631","nasalASV809",0.248868268434519,5.66317402644724e-11,1.86884742872759e-09,2.69361184530152e-08,"stool","nasal","nasalASV809_stoolASV631","Bacteria","Firmicutes","Negativicutes","Veillonellales","Veillonellaceae","Dialister","Unclassified_Dialister","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Pelomonas","Unclassified_Pelomonas","between","stool_nasal"
"1297","ASV809","ASV2950","stoolASV2950","nasalASV809",-0.0949992549438925,0.0136125452576033,0.0427822850953245,0.157707125820383,"stool","nasal","nasalASV809_stoolASV2950","Bacteria","Actinobacteria","Coriobacteriia","Eggerthellales","Eggerthellaceae","Slackia","Unclassified_Slackia","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Pelomonas","Unclassified_Pelomonas","between","stool_nasal"
"1298","ASV809","OTU_21","skinOTU_21","nasalASV809",-0.160163058106041,0.000248650727828095,0.00164109480366543,0.00338921752930904,"skin","nasal","nasalASV809_skinOTU_21","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","Leptotrichia","Unclassified_Leptotrichia","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Pelomonas","Unclassified_Pelomonas","between","skin_nasal"
